
GRUPO                             ACTION_LEFT  ACTION_RIGHT  ACTION_NONE  ACTION_BACK
[1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +1.295437    +0.000000
[0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0] +4.899677    +0.000000     +0.053760    +5.082714
[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0] +6.060452    +5.350217     +4.042606    +5.983973
[1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +1.000000    +0.000000
[0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0] +4.517763    +0.000000     +0.109522    +4.733522
[0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +2.559449    +0.000000
[1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0] +0.000000    +0.000000     -0.100000    +0.000000
[0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +1.346715    +0.000000
[0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0] +6.542993    +4.557858     +0.000000    +4.455450
[0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +0.000000    +1.264222
[1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +2.007639    +0.000000
[1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +2.357866    +0.000000
[0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0] +0.000000    +0.000000     +1.888118    +0.000000
[0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0] +0.095695    +0.000000     +1.002524    +1.063278
[0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +1.961479    +0.000000
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0] +0.116536    +0.000000     +4.799673    +1.259718
[1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0] +2.512797    +0.000000     +0.000000    +2.262957
[0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0] +0.000000    +0.000000     +2.386870    +0.000000
[0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +5.103815    +0.000000
[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0] +5.447365    +0.000000     +0.050387    +3.782585
[0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0] +0.000000    +0.000000     +0.545425    +0.000000
[1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0] +0.000000    +0.000000     +5.855411    +0.000000
[1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +6.775625    +0.000000
[0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0] +0.917982    +0.015390     +4.872469    -0.051258
[1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0] +0.000000    +0.000000     +5.843729    +1.302571
[1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0] +0.712000    +0.000000     +0.000000    +0.000000
[0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0] +2.348812    +1.148496     +0.000000    +2.338007
[1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +1.306672    +0.000000
[0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +0.057197    +0.000000
[0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0] +0.714399    +0.711116     +5.464901    +1.300699
[0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0] +0.791162    +0.000000     +4.132115    +0.000000
[0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0] +0.000000    +0.000000     +0.908100    +0.000000
[1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0] +1.276239    +0.000000     +0.000000    +2.030998
[0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0] +0.312570    +0.000000     +1.711519    +0.000000
[0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0] +0.775594    +0.000000     +0.000000    +0.341617
[0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0] +0.000000    +0.000000     +3.822193    +0.000000
[1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +1.587280    +0.000000
[0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +0.710833    +0.000000
[1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +1.424126    +0.000000
[0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0] +3.153091    +0.000000     +0.000000    +2.541055
[1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0] +0.000000    +0.000000     +1.497394    +0.000000
[0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0] +0.000000    +0.000000     +2.335671    +0.000000
[0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0] +0.000000    +0.000000     +1.255106    +0.000000
[0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0] +0.000000    +0.000000     +4.390738    +0.000000
[0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0] +0.000000    +0.000000     +2.005015    +0.000000
[1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +1.014483    +0.000000
[0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0] +2.118179    +0.000000     +4.532362    +2.041753
[0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0] +2.419237    +0.982618     +0.671283    +1.740987
[0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0] +0.000000    +0.000000     +1.158605    +0.000000
[0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0] +0.000000    +0.000000     +1.000000    +0.000000
[0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +3.503355    +0.000000
[0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0] +0.000000    +0.000000     +1.311067    +0.000000
[1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0] +0.000000    +0.000000     +1.759814    +0.000000
[1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +3.514277    +0.000000
[0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0] +0.645916    +0.000000     +5.630149    +0.000000
[0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0] +0.000000    +0.000000     +5.450186    +1.293601
[0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +0.283158    +0.000000
[0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +1.000000    +0.000000
[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0] +7.092597    +6.565885     +7.099863    +7.636445
[0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0] +0.000000    +0.000000     +1.222008    +0.000000
[0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +2.032008    +0.000000
[1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0] +1.295913    +0.000000     +0.000000    +0.996002
[0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0] +0.000000    +0.000000     +1.327163    +0.000000
[0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +4.815964    +0.000000
[1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0] +1.602716    +0.000000     +0.000000    +0.000000
[0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0] +0.000000    +0.000000     +5.715457    +0.000000
[0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0] +1.731358    +0.000000     +0.000000    +1.169743
[0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0] +0.325649    +0.000000     +5.805241    +1.290147
[0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0] +0.242845    +0.000000     +0.000000    +0.696796
