0|2|30.000000|40.000000|0.000000|0.000000
0|3|29.999973|20.000309|-0.000273|0.003099
100|2|30.000000|40.000000|0.000000|0.000000
100|3|29.973270|20.309299|-0.000273|0.003099
200|2|30.000000|40.000000|0.000000|0.000000
200|3|29.946568|20.618290|-0.000274|0.003099
300|2|30.000000|40.000000|0.000000|0.000000
300|3|29.919865|20.927280|-0.000274|0.003099
400|2|30.000000|40.000000|0.000000|0.000000
400|3|29.893188|21.235962|-0.000137|0.001550
500|2|30.000000|40.000000|0.000000|0.000000
500|3|29.879837|21.390457|-0.000137|0.001550
600|2|30.000000|40.000000|0.000000|0.000000
600|3|29.866302|21.545250|-0.001048|0.003031
700|2|30.000000|40.000000|0.000000|0.000000
700|3|29.761398|21.848518|-0.001041|0.003031
800|2|30.000000|40.000000|0.000000|0.000000
800|3|29.658180|22.151802|-0.000259|0.003100
900|2|30.000000|40.000000|0.000000|0.000000
900|3|29.631477|22.462700|-0.000259|0.003100
1000|2|30.000000|40.000000|0.000000|0.000000
1000|3|29.604752|22.773907|-0.000388|0.004651
1100|2|30.000000|40.000000|0.000000|0.000000
1100|3|29.566605|23.239300|-0.000388|0.004651
1200|2|30.000000|40.000000|0.000000|0.000000
1200|3|29.528481|23.704384|-0.000259|0.003100
1300|2|30.000000|40.000000|0.000000|0.000000
1300|3|29.501778|24.015282|-0.000259|0.003100
1400|2|30.000000|40.000000|0.000000|0.000000
1400|3|29.474922|24.326164|-0.001034|0.003036
1500|2|30.000000|40.000000|0.000000|0.000000
1500|3|29.371925|24.629433|-0.001026|0.003036
1600|2|30.000000|40.000000|0.000000|0.000000
1600|3|29.269665|24.932701|-0.001018|0.003041
1700|2|30.000000|40.000000|0.000000|0.000000
1700|3|29.168575|25.235970|-0.001009|0.003042
1800|2|30.000000|40.000000|0.000000|0.000000
1800|3|29.067732|25.540052|-0.000338|0.004654
1900|2|30.000000|40.000000|0.000000|0.000000
1900|3|29.033400|26.005445|-0.000338|0.004654
2000|2|30.000000|40.000000|0.000000|0.000000
2000|3|28.999067|26.470839|-0.000338|0.004654
2100|2|30.000000|40.000000|0.000000|0.000000
2100|3|28.964735|26.936232|-0.000338|0.004654
2200|2|30.000000|40.000000|0.000000|0.000000
