
GRUPO                             ACTION_LEFT  ACTION_RIGHT  ACTION_NONE  ACTION_BACK
[0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0] +0.124627    +0.000000     +3.001821    +1.384741
[1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +2.691524    +0.000000
[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0] +3.205607    +0.411052     +0.000000    +2.440453
[0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +4.886343    +0.000000
[0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0] +0.000000    +0.000000     +1.139728    +0.000000
[1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +2.174661    +0.000000
[1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0] +0.000000    +0.000000     -0.100000    +0.000000
[0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +2.201313    +0.000000
[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0] +6.089343    +3.449024     +2.069223    +3.734832
[0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +4.791648    +1.314975
[0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +3.295062    +0.000000
[0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +4.427591    +0.000000
[0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +5.209599    +0.000000
[0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0] +5.604240    +0.000000     +4.262055    +5.714374
[0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0] +5.111237    +0.000000     +2.783646    +5.891057
[1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +2.302975    +0.000000
[0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0] +0.065636    +0.000000     +5.547014    +1.363672
[0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0] +3.343388    +3.745902     +0.000000    +1.802535
[1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +3.034333    +0.000000
[1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +1.000000    +0.000000
[0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0] +0.598042    +0.000000     +0.000000    +1.255665
[1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +1.024948    +0.000000
[0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0] +1.200832    +1.384567     +0.000000    +1.098840
[1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0] +0.000000    +0.000000     +2.227472    +0.000000
[0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0] +4.845528    +3.176936     +0.000000    +1.114728
[1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0] +0.596703    +0.000000     +0.000000    +1.388314
[0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0] +4.743022    +1.129777     +3.243513    +6.318513
[0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0] +2.638429    +0.263462     +0.000000    +2.399733
[0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0] +5.802195    +1.080184     +2.575851    +5.354915
[0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0] +0.117587    +0.000000     +0.000000    +2.175866
[0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0] +1.107347    +0.000000     +0.000000    +1.325270
[0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0] +1.103685    +0.000000     +4.202487    +1.357438
[0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0] +2.121558    +0.000000     +4.125998    +1.779905
[1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0] +0.000000    +0.000000     +3.542033    +0.000000
[1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0] +0.000000    +0.000000     +1.393914    +0.000000
[1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0] +0.000000    +0.000000     +4.334266    +0.000000
[0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0] +0.000000    +0.000000     +1.372839    +0.000000
[0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0] +4.567242    +0.000000     +2.062530    +4.820554
[1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0] +0.000000    +0.000000     +1.027976    +0.000000
[0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0] +2.750425    +0.000000     +0.000000    +3.981911
[1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +4.815995    +0.000000
[0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0] +0.000000    +0.000000     +1.397150    +0.000000
[1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0] +0.000000    +0.000000     +0.000000    +0.680689
[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0] +7.078560    +8.210337     +7.325599    +8.216714
[0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0] +0.376020    +0.000000     +3.117437    +1.910928
[1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +1.173225    +0.000000
[0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0] +0.000000    +0.000000     +3.184459    +0.000000
[0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0] +4.599061    +2.308022     +0.000000    +4.028987
[1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +2.622099    +0.000000
[0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0] +1.018348    +0.000000     +4.113629    +0.000000
