0|2|30.000000|40.000000|0.000000|0.000000
0|3|29.999969|20.000309|-0.000310|0.003096
100|2|30.000000|40.000000|0.000000|0.000000
100|3|29.969452|20.309299|-0.000310|0.003096
200|2|30.000000|40.000000|0.000000|0.000000
200|3|29.938778|20.618275|-0.001084|0.003018
300|2|30.000000|40.000000|0.000000|0.000000
300|3|29.830605|20.919636|-0.001075|0.003019
400|2|30.000000|40.000000|0.000000|0.000000
400|3|29.723949|21.221012|-0.000293|0.003097
500|2|30.000000|40.000000|0.000000|0.000000
500|3|29.695339|21.530003|-0.000293|0.003097
600|2|30.000000|40.000000|0.000000|0.000000
600|3|29.666756|21.838684|-0.000147|0.001549
700|2|30.000000|40.000000|0.000000|0.000000
700|3|29.651497|21.993179|-0.000147|0.001549
800|2|30.000000|40.000000|0.000000|0.000000
800|3|29.636055|22.147972|-0.001067|0.003024
900|2|30.000000|40.000000|0.000000|0.000000
900|3|29.529243|22.451241|-0.001059|0.003025
1000|2|30.000000|40.000000|0.000000|0.000000
1000|3|29.424484|22.754211|-0.000138|0.001549
1100|2|30.000000|40.000000|0.000000|0.000000
1100|3|29.411133|22.908707|-0.000138|0.001549
1200|2|30.000000|40.000000|0.000000|0.000000
1200|3|29.397598|23.063499|-0.001051|0.003030
1300|2|30.000000|40.000000|0.000000|0.000000
1300|3|29.292694|23.366768|-0.001042|0.003031
1400|2|30.000000|40.000000|0.000000|0.000000
1400|3|29.189423|23.670052|-0.000258|0.003100
1500|2|30.000000|40.000000|0.000000|0.000000
1500|3|29.162720|23.980949|-0.000258|0.003100
1600|2|30.000000|40.000000|0.000000|0.000000
1600|3|29.135864|24.291832|-0.001033|0.003036
1700|2|30.000000|40.000000|0.000000|0.000000
1700|3|29.032867|24.595100|-0.001023|0.003037
1800|2|30.000000|40.000000|0.000000|0.000000
1800|3|28.931393|24.898071|-0.000119|0.001551
1900|2|30.000000|40.000000|0.000000|0.000000
1900|3|28.919949|25.052567|-0.000119|0.001551
2000|2|30.000000|40.000000|0.000000|0.000000
2000|3|28.908478|25.207375|-0.000239|0.003102
2100|2|30.000000|40.000000|0.000000|0.000000
2100|3|28.883682|25.518272|-0.000239|0.003102
2200|2|30.000000|40.000000|0.000000|0.000000
2200|3|28.858734|25.829159|-0.001014|0.003042
2300|2|30.000000|40.000000|0.000000|0.000000
2300|3|28.757645|26.134335|-0.001004|0.003043
2400|2|30.000000|40.000000|0.000000|0.000000
2400|3|28.658102|26.439831|-0.000328|0.004655
2500|2|30.000000|40.000000|0.000000|0.000000
2500|3|28.625677|26.905224|-0.000328|0.004655
2600|2|30.000000|40.000000|0.000000|0.000000
2600|3|28.593252|27.370617|-0.000328|0.004655
2700|2|30.000000|40.000000|0.000000|0.000000
2700|3|28.560827|27.836010|-0.000328|0.004655
2800|2|30.000000|40.000000|0.000000|0.000000
2800|3|28.528444|28.300781|-0.000109|0.001552
2900|2|30.000000|40.000000|0.000000|0.000000
2900|3|28.517000|28.455276|-0.000109|0.001552
3000|2|30.000000|40.000000|0.000000|0.000000
3000|3|28.505556|28.609772|-0.000109|0.001552
3100|2|30.000000|40.000000|0.000000|0.000000
3100|3|28.494112|28.764267|-0.000109|0.001552
3200|2|30.000000|40.000000|0.000000|0.000000
3200|3|28.482649|28.919075|-0.000218|0.003103
3300|2|30.000000|40.000000|0.000000|0.000000
3300|3|28.461668|29.229973|-0.000218|0.003103
3400|2|30.000000|40.000000|0.000000|0.000000
3400|3|28.440706|29.540558|-0.000109|0.001552
3500|2|30.000000|40.000000|0.000000|0.000000
3500|3|28.429262|29.695053|-0.000109|0.001552
3600|2|30.000000|40.000000|0.000000|0.000000
3600|3|28.417799|29.849861|-0.000218|0.003103
3700|2|30.000000|40.000000|0.000000|0.000000
3700|3|28.396818|30.160759|-0.000219|0.003103
3800|2|30.000000|40.000000|0.000000|0.000000
3800|3|28.375856|30.471344|-0.000109|0.001552
3900|2|30.000000|40.000000|0.000000|0.000000
3900|3|28.364412|30.625839|-0.000109|0.001552
4000|2|30.000000|40.000000|0.000000|0.000000
4000|3|28.352926|30.780956|-0.000328|0.004655
4100|2|30.000000|40.000000|0.000000|0.000000
4100|3|28.320501|31.246349|-0.000328|0.004655
4200|2|30.000000|40.000000|0.000000|0.000000
4200|3|28.287943|31.711422|-0.000994|0.003049
4300|2|30.000000|40.000000|0.000000|0.000000
4300|3|28.188932|32.016598|-0.000981|0.003050
4400|2|30.000000|40.000000|0.000000|0.000000
4400|3|28.091658|32.321774|-0.000968|0.003057
4500|2|30.000000|40.000000|0.000000|0.000000
4500|3|27.995621|32.626949|-0.000954|0.003058
4600|2|30.000000|40.000000|0.000000|0.000000
4600|3|27.900919|32.932446|-0.000246|0.004660
4700|2|30.000000|40.000000|0.000000|0.000000
4700|3|27.876123|33.397839|-0.000246|0.004660
4800|2|30.000000|40.000000|0.000000|0.000000
4800|3|27.851362|33.862614|-0.000082|0.001553
4900|2|30.000000|40.000000|0.000000|0.000000
4900|3|27.843733|34.019016|-0.000082|0.001553
5000|2|30.000000|40.000000|0.000000|0.000000
5000|3|27.835932|34.175716|-0.000941|0.003066
5100|2|30.000000|40.000000|0.000000|0.000000
5100|3|27.742472|34.480892|-0.000925|0.003067
5200|2|30.000000|40.000000|0.000000|0.000000
5200|3|27.650881|34.786076|-0.000910|0.003075
5300|2|30.000000|40.000000|0.000000|0.000000
5300|3|27.560753|35.095066|-0.000894|0.003076
