GRUPO                             ACTION_LEFT  ACTION_RIGHT  ACTION_NONE  ACTION_BACK
[1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0] -0.000530    +0.000000     +0.000000    -0.000518
[1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0] -0.000392    -0.000000     +0.000000    -0.066315
[0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +0.000000    -0.000007
[0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0] -0.000639    -0.007283     +0.000000    +0.000000
[0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0] -0.000006    +0.000000     +0.000000    -0.000064
[0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0] +0.000000    +0.000000     -0.000178    -0.000685
[0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +0.000000    -0.000518
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0] -0.010751    -0.005758     -0.537250    -0.174175
[1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0] -0.000047    +0.000000     +0.000000    -0.000006
[0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0] -0.076931    +0.000000     +0.000000    -0.066281
[1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0] -0.000662    +0.000000     +0.000000    +0.000000
[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0] -0.000052    +0.000000     +0.000000    -0.000519
[1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0] -0.000000    +0.000000     +0.000000    -0.000064
[0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0] +0.000000    -0.000003     +0.000000    +0.000000
[0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0] -0.000049    +0.000000     +0.000000    -0.000576
[0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +0.000000    -0.000760
[0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0] -0.007282    +0.000000     +0.000000    -0.080912
[1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +0.000000    -0.066315
[0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0] -0.000489    -0.008019     +0.000000    +0.000000
[1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +0.000000    -0.066315
[1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0] +0.000000    -0.000000     +0.000000    +0.000000
[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0] -0.000985    +0.000000     +0.000000    +0.000000
[1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0] -0.005968    +0.000000     +0.000000    +0.000000
[0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0] -0.000643    -0.000721     +0.000000    -0.009000
[0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0] -0.000001    +0.000000     +0.000000    +0.000000
[0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0] -0.000029    -0.000044     +0.000000    -0.000518
