
GRUPO                             ACTION_LEFT  ACTION_RIGHT  ACTION_NONE  ACTION_BACK
[0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0] +0.000000    +3.238307     +5.088396    +6.357297
[1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0] +0.000000    +2.897632     +2.947837    +4.972172
[0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0] +0.000000    +0.000000     +0.000000    +5.410404
[0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +3.403975    +0.000000
[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0] +0.077310    +0.260141     +2.535661    +0.229073
[1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0] +0.000000    +0.759242     +1.633060    +4.880599
[0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0] +0.847185    +1.267605     +1.141978    +1.979651
[0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0] +0.068091    +2.781035     +0.551630    +0.442465
[1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0] +0.000000    +0.000000     +2.583161    +0.000000
[1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +0.000000     +4.253571    +0.000000
[0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0] +0.000000    +0.000000     +0.929151    +0.000000
[0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0] +0.000000    +0.197097     +0.320510    +2.296974
[0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0] +0.000000    +3.827458     +5.690339    +4.124578
[1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0] +0.000000    +6.928100     +5.223965    +7.158433
[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0] +0.000000    +6.311163     +6.286665    +6.741683
[0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0] +0.000000    +0.994850     +0.881155    +3.430129
[0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0] +0.000000    +2.870137     +1.305751    +3.749491
[0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0] +0.000000    +0.461599     +0.000000    +0.418030
[0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0] +0.000000    +0.000000     +2.560375    +0.000000
[1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0] +0.000000    +0.899190     +6.912608    +2.192607
[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0] +0.000000    +3.117956     +2.952199    +5.515189
[0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0] +0.446089    +4.576489     +5.371970    +4.734014
[0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0] +0.000000    +0.579029     +0.273366    +1.370785
[0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0] +0.000000    +3.784593     +3.411637    +5.445246
[0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0] +0.000000    +2.784908     +2.201503    +4.238502
[0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0] +0.000000    +0.000000     +1.139677    +0.533860
[1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0] +0.000000    +3.210690     +4.914673    +6.376619
[0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0] +0.000000    +0.000000     +1.374371    +0.000000
[0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0] +0.000000    +0.683011     +3.631553    +0.492588
